ID,Timestamp,Route,Next stop,Destination,Bearing,Longitude,Latitude
4964,2020-06-24T05:01:28.000-04:00,M14A-SBS,HUDSON ST/W 12 ST,SELECT BUS WEST SIDE via 14 ST,262.61395,-74.005284,40.740057
4964,2020-06-24T05:01:59.000-04:00,M14A-SBS,HUDSON ST/W 12 ST,SELECT BUS WEST SIDE via 14 ST,260.69006,-74.005574,40.738222
4964,2020-06-24T05:03:01.000-04:00,M14A-SBS,,SELECT BUS WEST SIDE via 14 ST,261.3268,-74.005661,40.73766
4964,2020-06-24T05:03:31.000-04:00,M14A-SBS,,SELECT BUS WEST SIDE via 14 ST,261.3268,-74.005661,40.73766
4964,2020-06-24T05:04:02.000-04:00,M14A-SBS,,SELECT BUS WEST SIDE via 14 ST,261.3268,-74.005661,40.73766
4964,2020-06-24T05:05:03.000-04:00,M14A-SBS,,SELECT BUS WEST SIDE via 14 ST,261.3268,-74.005661,40.73766
4964,2020-06-24T05:05:33.000-04:00,M14A-SBS,,SELECT BUS WEST SIDE via 14 ST,261.3268,-74.005661,40.73766
4964,2020-06-24T05:06:04.000-04:00,M14A-SBS,,SELECT BUS WEST SIDE via 14 ST,261.3268,-74.005661,40.73766
4964,2020-06-24T05:07:05.000-04:00,M14A-SBS,,SELECT BUS WEST SIDE via 14 ST,261.I3268,-74.005661,40.73766
4958,2020-06-24T05:07:29.000-04:00,M14D-SBS,W 18 ST / 10 AV,SELECT BUS LES DELANCEY-FDR via 14 ST,337.00815,-74.005867,40.74442
4964,2020-06-24T05:07:36.000-04:00,M14A-SBS,,SELECT BUS WEST SIDE via 14 ST,261.3268,-74.005661,40.73766
4958,2020-06-24T05:07:59.000-04:00,M14D-SBS,W 18 ST / 10 AV,SELECT BUS LES DELANCEY-FDR via 14 ST,337.00815,-74.005867,40.74442
4964,2020-06-24T05:08:06.000-04:00,M14A-SBS,,SELECT BUS WEST SIDE via 14 ST,261.3268,-74.005661,40.73766
4958,2020-06-24T05:09:00.000-04:00,M14D-SBS,W 18 ST / 10 AV,SELECT BUS LES DELANCEY-FDR via 14 ST,337.00815,-74.005867,40.74442
4964,2020-06-24T05:09:07.000-04:00,M14A-SBS,,SELECT BUS WEST SIDE via 14 ST,261.3268,-74.005661,40.73766
4958,2020-06-24T05:09:31.000-04:00,M14D-SBS,W 18 ST / 10 AV,SELECT BUS LES DELANCEY-FDR via 14 ST,337.00815,-74.005867,40.74442
4964,2020-06-24T05:09:37.000-04:00,M14A-SBS,,SELECT BUS WEST SIDE via 14 ST,261.3268,-74.005661,40.73766
4958,2020-06-24T05:10:31.000-04:00,M14D-SBS,W 18 ST / 10 AV,SELECT BUS LES DELANCEY-FDR via 14 ST,337.00815,-74.005867,40.74442
4964,2020-06-24T05:10:39.000-04:00,M14A-SBS,,SELECT BUS WEST SIDE via 14 ST,261.3268,-74.005661,40.73766
4958,2020-06-24T05:11:02.000-04:00,M14D-SBS,W 18 ST / 10 AV,SELECT BUS LES DELANCEY-FDR via 14 ST,337.00815,-74.005867,40.74442
4964,2020-06-24T05:11:10.000-04:00,M14A-SBS,,SELECT BUS WEST SIDE via 14 ST,261.3268,-74.005661,40.73766
4958,2020-06-24T05:11:33.000-04:00,M14D-SBS,9 AV/W 18 ST,SELECT BUS LES DELANCEY-FDR via 14 ST,337.35086,-74.003875,40.743582
